,text,label
854,tigers natgeowild beats modi on discovery tlc = magnificent beast noble tiger seventyfive years post independence narendramodi not find indiaorig maybe women = bjp nationalistic bjpindia rss got white guy lol beargrylls oho dhole wild red dogs ,1
855,భారత్ మాతాకి జై when bjp is ruling the india we cant look back they will correct everything and they can correct anything జై హింద్,1
856,i am a member of bjp from many years agobut now i am proudly sharing my membership bjpodisha bjpindia narendramodi pmoindia amitshah piyushgoyal pandajay ,1
857,i am year old and everytime i voted for congress but after your all the decisions i relize that i voted for the wrong party from today onwards ill suppobjp only becuase party doing so gud things for d national supportbjp narendramodi bjpindia bjpmp chouhanshivraj,1
858,there is first pm who drive this mannkibaat indians bjpindia bjp,1
859,respected sir pmoindia narendramodi i am being a ground level member and worker of bjp would like to urge you kindly let mr pratik pandey be candidate for jalalpur by election he is young dynamic and hardworking towards society good wishes to him regards mrityunjay,1
860,pls don’t go kashmir as so peaceful atmosphere is there people are so happy in kashmir by the way why/for whom you are so panic ? balochistansolidarityday bjp modi bjpindia narendramodi bjpup bjpgujarat modifiedvikas republic darnab,1
861,had an great meet with mp a very down to earth great person and good spokesperson i feel honored by honoring swamiji its my privilege to getting blessings from jaishriram narendramodi bjpindia amitshah gautamgambhir drkumarvishwas bjp ,1
862,we have to respect narendramodi sir because at this age he has a courage to shoot with beargrylls he is a indelible personality meme bnanana asan hai gst notebandi triple aisa prdhanmantri hama mila hai hama garv hai sir aap par ❤️❤️ bjp bjpindia,1
863,we indian will always remember you mam bjp bjpindia narendramodi amitshah sushmaswaraj  ,1
864,shame humongous corruption and no one is getting caught common ppl r dying we voted for bjpindia in ls cause of only narendramodi ji so that here in ulhsngr also there will be sum devlpmnt but seems bjp dont want respect the mandt of ulhsngr ppl we trust you modiji,1
865,maybe youve realized something he is a rare pm always ready to provide st hand information to its citizens unprocessed by greed of mediators his vision efficiency is full of indian insights +common sense definitely youll differ reason behind your vision about bjp,1
866,bjpindia rss shivsenacomms bajrangdalorg ideology same like hitler race land conquest bjp cm of haryana manoharlalkhattar up ministers dirty filthy thoughts raping forced marriages of kashmiri muslims girls narendramodi following exac,1
867,bjp telangana chief spokesperson saagar rao calls incindia president selection a fiasco bjpindia bjptelangana narendramodi pmoindia amitshah jpnadda drjitendrasingh blsanthosh rajnathsingh prakashjavdekar kishanreddybjp pmuralidharrao drlaxmanbjp ,1
868,kashmir under controlling of delhi toriginal article bjpindia narendramodi amitshah modi kashmir bjp delhi  ,1
869,nizamabad bjp mp arvindharmapuri cheats tumericfarmers toriginal narendramodi bjpindia raokavitha trs t  ,1
870,modi restricted media in kashmir toriginal narendramodi bjpindia amitshah modi article bjp media banndtv  ,1
871,proud member of bjpindia bjpmembership bjp narendramodi amitshah ,1
872,bjp national working president shri jpnadda welcomes shri mahavir phogat and star wrestler babitaphogat in bjp bjpmembership bjpmembership bjp nationalism nationalist welcome bjpindia bjpindia narendramodi amitshah kirenrijiju drsanjaymayukh ,1
873,yah i am already member of bjp family🤷🏻‍♂️ ,1
874,at present india is facing economic crisis where unemployment is at the peak production rate is going down wilful defaulters cross rs trillion is this your achedin? narendramodi amitshah bjpindia economiccrisis unemployment bjp girayegatomodihi,1
875, none india twitter saw quackery++ of hindutva rss bjp nationalist w/ modiondiscovery white guy seventyfive yrs post independence aug bhakts bjpindia? modi not narendramodi get discovery brown indiaorig? no rural women anchor in pop billion tlc? lol,1
876,pm modi w/ a gringo lastmin modiondiscovery really discovery tlc? seventyfive yrs after independence pmoindia nationalistic bjp rss bjpindia for aug not discoveryin tlcinofficial find brown indiaorig maybe women who leaving jobs? am sure beargrylls good ,1
877, pm tv discovery tlc ends smthng modi w/ some gringo nature babble really pmoindia rss bjp nationalistic bjpindia seventyfive yrs after independence could not discoveryin or tlcinofficial not find indiaorig person narendramodi wtf am sure beargrylls good,1
878,wonderful message on wild life conservation by shri narendramodi ji and also thanks to beargrylls modiondiscovery modiwithbeargrylls discoverychannel discovery bjp modi bjpindia bjpgujarat ,1
879,bjp bjpindia bjplive rssorg is this co incidence that self styled leaders of hindus and sikhs talk about high casts only khalistan is about jatts someway narendramodi party is all about rich and powerful upper cast representatives shiningindia indiangovernment ,1
880,yes bjp won in lynching minorities rss friendsofrss rssorg bjpindia rashtrapatibhvn prakashjavdekar amitshah narendramodi myogiadityanath 🤣🤣🤣 shekhargupta shehlarashid kumarra akashbanerjee thewirein  ,1
881,is the older generations i was jailed during the emergency going to be synonymous with my social media was blocked by the government of this generation ? throttling of freedom of speech by narendramodi rsprasad bjpindia bjp kashmir kashmirissue modi,1
882,he is just toy of bjpindia bjplive friendsofrss rssorg bjpmembership bjp rashtrapatibhvn prakashjavdekar ani pmoindia narendramodi amitshah shekhargupta shehlarashid kumarra kunalkamra umarkhalidjnu 🤣🤣🤣,1
883,welcome to bjpindia miss babitaphogat they needed more power their inside circle more power to you 💪 fight well narendramodi babitaphogat bjpmembership bjp ,1
884,this song is specially made for shri narendra modi ji 🙏🙏   modihaitomumkinhai independenceday narendramodi pmoindia bjpindia bjplive bjpmembership bjp youtuber,1
885,wrestler babita phogat and her father mahavir phogat have joined bjp at the party headquarters in new delhi narendramodi amitshah bjpindia jpnadda bjpharyana kirenrijiju babitaphogat bjp bjpindia bjpmembership babitaphogat,1
886,twitter are you saying the picture of our prime minister narendramodi is offensive? please clarify pmoindia bjpindia narendramodi bjp ,1
887,welcome babitaphogat in our bjp family or mahaveer ji ko bhi mera 🙏🏻pranaam🙏🏻 bjpindia bjpharyana narendramodi narendrabjpraj mlkhattar akshaykumar thanks to kirenrijiju sir,1
888,special focus on bjpindia toriginal narendramodi laxmanbjp bjp telangana modinationaladdress  ,1
889,monday planning of shah politics trollstory mannkibaat narendramodi amitshah imrankhan mondaymotivaton bjpindia bjp narendramodi amitshah imrankhanpti aajtak ,1
890,pmoindia hmoindia ji wakeup is hv hidden agenda make us karnataka suffer in karnatakafloods? is nt satisfid wit bjp mp seats? or finding wrong in bjpkarnatakabsybjp y delay in cabinet expnsion? voters belivd narendramodi jisame bjpindi,1
891,pmoindia hmoindia ji wakeup is hv hidden agenda make us karnataka suffer in karnatakafloods? is find any wrong in bjpkarnatakabsybjp y delay in cabinet expansion? or nt satisfid wit bjp mp seats? voters believd narendramodi jibut bjpin,1
892,narendramodi amitshah sarbanandsonwal bjpindia bjpassam himantabiswa drrajdeeproy when bjp is doing great widout gautamroy then whats d need to take him in party???? so many bjp karyakartas was beaten by his gundas ago,1
893,neither himachal pradesh nor arnuchal pradesh north east states laws are equal to other states of india modi is a crude lier bjpindia as kashmir is only muslim majority state in india is being targeted by hindutva regime bjp infamous for muslim enmity discrmination,1
894,imagine if bjp started building mandir masjid side by side da common good i bet they would have easily rule india yrs at least just cause of dis act of bringing different religion gether spreading luv🔥 modihaitomumkinhai modigovt amitshah bjpindia narendramodi,1
895,we all know abt this man and his left hand nipen das how they both looted the phe dept welfare inducting him into bjpassam its a very wrong signal bjp is a party of difference in this party vry few are corrupted bt taking this man he will spoil bjp amitshah,1
896,ndtv wins indias most trusted news broadcaster award is that whybjpindia narendramodi amitshah dont send bjp spokespersons to debatesshows of ndtv nidhi sreenivasanjain preferring bjp mps owned godimedia gvlnrao mlekhioffice sambitswaraj indeditorsguild  ,1
897,thanks narendramodi ji 🙏modihaitomumkinhai bjpindia bjpgujarat bjp  ,1
898,article top film actor rajinikanth on sunday lauded union hm amit shah for abrogating article rajinikanth amitshah kashmir narendramodi bjp bjpindia amitshah narendramodi rajinikanth  ,1
899,respected hrajabjp rss bjp invites all hindus to unite but brahmins in pmo control bjpindia narendramodi amitshah cabinet? periyar socialjustice drmohanbhagwat mathimaran maymovement dmkraja mrvchennai kanimozhidmk mbpatil  ,1
900,respected hrajabjp rss bjp invites all hindus to unite but term mp joshipralhad brahmin gets cabinet rank in bjpindia narendramodi amitshah cabinet? periyar socialjustice drmohanbhagwat mathimaran maymovement dmkraja mrvchennai kanimozhidmk mbpatil  ,1
901,respected hrajabjp rss bjp invites all hindus to unite but term mp sureshangadi lingayat gets mos in bjpindia narendramodi amitshah cabinet? periyar socialjustice drmohanbhagwat mathimaran maymovement dmkraja mrvchennai kanimozhidmk mbpatil  ,1
902,respected hrajabjp rss bjp invites all hindus to unite but offer plum posts to brahmins nsitharaman in bjpindia narendramodi amitshah cabinet? periyar socialjustice drmohanbhagwat mathimaran maymovement dmkraja thirumaofficial mrvchennai kanimozhidmk  ,1
903,muslimwomen family bashedup in aligarh for working for bjp   pmoindia narendramodi bjpindia bjpmembershipin myogiadityanath,1
904,ive been followed by them🇮🇳😍💖 thank you so much for this 🙏🏻 feelingloved bjpmembership bjpmission i suppobjpindia narendramodi amitshah myogiadityanath bjp bjym thankful many are there not mentioning here🙏🏻 jaihind jaishriram ,1
905,narendramodi bjpindia humble request to include drkumarvishwas in bjp he naturally belongs with someday this comes true kashmir bjp,1
906,the nation needs more and more ministers like him to creat new history bjptheory bjp narendramodi amitshah bjpindia hrdministry,1
907,another whatsapp university garduate bjp mla rameshpokhriya narendramodi amitshah bjpindia hrdministry,1
908,i pity bjp and rss for not taking actions against such hate speeches whats holding them back narendramodi bjpindia hmoindia rssorg amitshah narendramodiin bjpjnk,1
909,so called bhakts of pm narendramodi and bjpindia had n have women as their defenceminister foreignaffairminister hrdminister financeministers railwaysminister etc so dont teach bhakts and bjp about respecting women ,1
910,respect for parliament by narendramodi ji bjpindia bjp ashishtiwarian bjpindia amitshah  ,1
911,less than % of large corporates pay corporation tax at % with the rest at % a great move by our finance minister smt nirmala sitharaman nsitharaman narendramodi finminindia bjpindia indiacorplaw lawreporter lawyered corporateaccountability legal bjp  ,1
912,now came to know why bjp scrapped aand kashmirunderthreat kashmirbleeds narendramodi amitshah bjpindia mlkhattar,1
913,i am confused what bjp stands for bharatiyajantaparty ?? bharatjalaunparty ?? or balatkarijanataparty ?? bjpindia narendramodi amitshah,1
914,does narendramodi amitshah bjpindia rssorg know this? ctravibjp shobhabjp bsybjp bjpkarnataka this is track record of bjp halindia sumanthraman nitinkml prameshjain kiranshaw tvmohandaspai ajaykumar priyankac puneetvizh rkmishraer nidhi,1
915,mlkhattar sir really? was narendramodi ji ever expected this type of statement from you shameonyou people like you are because of narendramodi and bjpindia only dont try to destroy our partys image im supporter of bjp but not the blind supp,1
916,happy day mamaji mukeshmehta president of bagru blessed and happy u r the great leader and inspiration bjp bjpindia happybirthday kailashvermabjp lsharmaramla rathore vasundharabjp bjpindia bjprajasthan narendramodi pmoindia amitshah rajnathsingh ,1
917,why is now every other politician finding their new home in bjp i think bjpindia shouldnt break the homogeneity its symmetry every structure whether tangible or intangible prone to damage if the balance compromised amitshah narendramodi jpnadda  ,1
918,bjp membership drive in rohini narendramodi amitshah siddharthanbjp manojtiwarimp kuljeetschahal sunilyadavbjp bjymindl bjym bjpmembership bjp bjpmission joinbjp connect yogitasinghbjp bjpindia ,1
919,it shows real ugly nature and charecter of bjp un narendramodi msdhoni ani bjpindia  ,1
920,dear shekhargupta now entire nation knows u people so now your tactics to degrade india and narendramodi will not work so think of some other idea bjpindia amitshah kashmir modihaitohmumkinhai bjp  ,1
921,amitshah ji wht stoping bjp choose urgent requird ministers karnataka? want list jagadishshettar dcmexcm ikseshwarappa govindkarjol rashokabjp bsreeramulu bsbommai nimmasuresh bjparvind ctravibjp umeshkatti karkalasunil restto rebel mlas/kin,1
922,biased nationalfilmawards nationalawards many good flims not won one national award bjppolitics killed films democracy u ur husband lockshova election promoted for narendramodi bjpindia bjp so ur films get national award but vadachennai not won award 👌 politics,1
923,i joined the bjp you too can join the bjp and join hands to help create a new india give a missed call on to joinbjp bjpmembership via bjpindia   bjpindia narendramodi amitshah jpnadda blsanthosh bjpscmorcha bjpvinodsonkar,1
924,namo its a staof new era in j ladakh pm modi   via namo app bjp modikashmirspeech narendramodi amitshah bjpindia jpnadda ,1
925,caption nt required 😂 bjpmission bjp aimim narendramodi aajtak news republic abpnews abpnews asadowaisi myogiadityanath bjpup bjpindia aajurdu zeenews zeenews zeenewsdna zeenewshindi t raghava sr ,1
926,kahn sahab u take care of pok balochistanif u lose these u will be sacked 😂🤣 narendramodi bjpindia bjp modihaitomumkinhai amitshah republic darnab rohitsardaana gauravbh rubikaliyaquat sambitswaraj,1
927,that is why i entire nation voted for you sir narendramodi proud moment for every indian thank you sir amitshah bjpindia bjp modihaitomumkinhai amitshahhaitomumkinhai proudindian article kashmirwithmodi ladakhwelcomeschange ,1
928,this has got nothing to do with pakistan s ban on bilateral trades with india artical indiawithkashmir bjp kashmirwithmodi indiawithmodi amitshah narendramodi amitshah bjpindia trending lol rofl  ,1
929,read read please amitshah narendramodi pmoindia arunjaitley bjpindia smritiirani sushmaswaraj modi ripsushmaji ripsushmaswaraj bjp modigovt ,1
930,respected narendramodi ji in north karnataka ppl r suffering due to heavy rainfall hope the government takes some serious measures against the disasters helpnorthkarnataka northkarnataka bjp amitshah bjpindia bjpkarnataka bsybjp jagadishshettar joshipralhad,1
931,getting full cooperation from people in j thank the security forces for ensuring peace in j says narendramodi in his address to the nation pmshealingtouch bjpindia bjp pmoindia articlescrapped jammuandkashmir ladakh ,1
932,govt will ensure safe eid celebrations in j says narendramodi in his address to the nation pmshealingtouch bjpindia bjp pmoindia articlescrapped jammuandkashmir ladakh ,1
933,pm talks about expopotential in j ladakh and hits out at dynasty politics during address to nation bjpindia bjp pmoindia articlescrapped jammuandkashmir ladakh narendramodi ,1
934,narendramodi looks like u hv kickoff the campaign for assembly elections kashmirwithmodi kashmiri ladakh ladakhmp ladakhwelcomeschange kashmirwelcomeschange bjp politicalpunch amitshah bjpindia,1
935,j citizens rights now to be same as rest of the india says narendramodi as he addresses the nation bjpindia bjp pmoindia articlescrapped jammuandkashmir ladakh ,1
936,india has taken a historic decision on j a new era has started for j and ladakh says narendramodi as he addresses the nation bjpindia bjp pmoindia articlescrapped jammuandkashmir ladakh ,1
937,the dreams of sardarpatel shyamaprasadmukherjee and atalbiharivajpayee have been achieved says narendramodi as he addresses the nation after article was revoked bjpindia bjp pmoindia ,1
938,pmoindia narendramodi ji will address the nation pm just minutes to go tune in now   bjpindia bjpkarnataka amitshah jpnadda bjp india speech pmoindia narendramodi ,1
939,dear pm the best gift you can give to people this independence day is pl ban the sale of drinking water packaging water water should not be a commodity it’s the basic need of survival of all species must not be sold for money narendramodi water bjpindia bjp modi,1
940,a family friend’s house robbed in jammu city the family friend is stuck in rajouri where there is no way of contacting him what are you doing bjp ? jammuandkashmircrisis jammuandkashmir humanrightsviolations unhumanrights telegraph bjpindia narendramodi bbcworld,1
941,dear pakistan 🇵🇰one humble request from an indianpls adhere to what you have said about bilateral trade with india 🤣😂bjpindia bjp modihaitohmumkinhai kashmirisourwearekashmir amitshah indianarmyinkashmir narendramodi darnab republic  ,1
942,thought of the day harharmodi ghargharmodi bjp section scrapped congratulations pmoindia amitshah bjpindia bjpdelhi narendramodi ,1
943,articlescrapped goi now needs to repeal reservation of seats in the ls for the angloindian community nehruvian policy of community appeasement has no place in newindia narendramodi pandajay loksabhasectt bjpindia amitshah bjp,1
944,please let us know in this period how much politicians changed there party and bjp expens to bring them gharwapsi,1
945,i was amazed by listening your speech the people like you are the gem of indian politics you are representing your constituency in a great manner hats off to you loksabha speech india indianyouth bjp bjpindia narendramodi amitshah scrapped kashmir laddakh,1
946,nagaland bjp president promises to oppose any move to scrap article a bjpnagaland neiphiurio bjpindia narendramodi  ,1
947,why are u forgetting narendramodi or bjpindia took swamy in bjp so you know his importance despite arrogance i think it is because of the due credit he deserves we are still discussing articlerevoked he suggested next step revoke un application rspct,1
948,the loss of an exemplary leader a great orator salutations to an admirable may her soul rest in peace your contribution to the nation in various leadership roles will never be forgotten rip sushmaswarajji bjp narendramodi sushmaswaraj bjpindia,1
949,sports stars mourn sushma’s passing sushmaswaraj bjpdelhi bjpindia narendramodi amitshah sushmasawraj sushmaji delhi bjp  ,1
950,and pretty boy pm is ready for war against india that too fully loaded 🤣 bjpindia narendramodi bjp amitshah modiintegrateskashmir kashmirtroopboost kashmir kashmirhamarahai globalterroristpakistan darnab republic rohitsardaana anjanaomkashyap ,1
951,was watching tv one thing that i noticed today bjp is a closeknit family 🤗 the grief that i saw on narendramodi ji advaniji his daughter amitshah jis face was genuine straight from the hea not just all in bjpindia but india beyond r shattered by her death,1
952,this is the exact mindset of most of bjpindia leaders around unilateral dissolving of artical narendramodi amitshah character is no different than this bjp up mla on kashmir bjp hmoindia,1
953,rip sushmaswaraj ji you will be missed mam your thoughts and work will be remembered forever lots of love bjp narendramodi modi sushmaswarajji bjpindia narendramodi ,1
954,this is the reason why sushmaji is in the heaof billion indians sushmaswaraj sushmasawraj sushmaswarajji sushmaji sushmaswarajrip alvidasushmaswaraj bjp amitshah modi ani bjpindia rssorg narendramodi amitshah bjpmission  ,1
955,undoubtedly the best diplomat a big loss to the democracy rip sushma swaraj ji 🙏🏼🙏🏼🙏🏼 sushmaswaraj narendramodi pmoindia bjpindia bjp tigress sushmaswaraj rip giant bjp indian india restinpeace sushmaswarajji democracy rip🙏🏼 ,1
956,today im felling proud by selecting bjp sarkar at the time of election narendramodi bjpindia,1
957,section still imposed on jammu for the third consecutive day   bjpindia jammukashmir article bjp jammuandkashmir section narendramodi amitshah,1
958,the ruling party bjp of goi they are not for indian / india ,1
959,bjp leader says this ? these are the culprits because of whom your good deeds and decisions are ruined narendramodi ji n amitshah ji bjpindia bjpmaharashtra incmaharashtra incindia ncpspeaks mnsadhikrut abpmajhatv saamtvnews tvmarathi cnbctvlive newsdotcom,1
960,bjpindia incindia yes narendramodi and bjp understood u aversion allergy and agony on a a on j since decades? yes narendramodi decided to free u from such agony? so dont worry now ladakh and jammuandkashmir are union terr,1
961,bjpindia incindia yes narendramodi and bjp understood u aversion allergy and agony on a a on j since decades? yes narendramodi decided to free u from such agony? so dont worry now ladakh and jammuandkashmir are union terr,1
962,former external affairs minister and senior bjp leader sushmasawraj is no more tvgujarati bjpindia pmoindia narendramodi ,1
963,end of an era in bjp sushmaswaraj bjpindia narendramodi amitshah jpnadda,1
964,devastated with the news of smt sushmaswaraj ji has passed away her contributions towards the indian politics is unmatchableshe was one such courageous leader it’s a huge loss for india condolences to her family and friends sushmaswaraj bjp narendramodi bjpindia,1
965,the stand of jdu nitishkumar was sad from last few years he is anyway not working properly rise in crime poverty and no medical facility or jobs we demand rsprasad as next cmbiharoffice bjpindia narendramodi amitshah rajnathsingh bihar bjp,1
966,last tweet of sushmaswaraj ji ripsushmaswaraj ji🙏 bjpindia narendramodi amitshah bjp ,1
967,rip to the most respectable woman in indian politics bjp sushamaswaraj bjpindia narendramodi ji amitshah ji,1
968,former external minister sushmaswaraj passed away at ripsushmaswarajji bjpindia narendramodi bjp ,1
969,her dedication spirit motivation and desire to improve lives of people from every walk of lives is an inspiration sushmaswaraj sushma sushmaswaraj ripsushmaji aiims सुषमास्वराज bjp bjpleader bjpindia narendramodi rajnathsingh smritiirani ,1
970,may you keep inspiring sushmaswaraj sushmaswaraj sushma bjp bjpmembership bjpindia sushmaji kashmirmeintiranga kashmirmeintiranga loksabhalive rajyasabha narendramodi amitshah bjpindia devfadnavis nitingadkari ,1
971,amazing women daring fierce remarkable leader her contribution to the nation people and party is an inspiration sushma sushmaswaraj ripsushmaji bjp sushmaswaraj bjpleader bjpindia narendramodi rajnathsingh smritiirani ,1
972,hindu converted into muslim video saying about bjp   asadowaisi akbarowaisii imakbarowaisi zeenews zeenewshindi abpmajhatv abpnews aajtak pmoindia narendramodi rubikaliyaquat nehapant anjanaomkashyap amishdevgan bjpindia rss,1
973,very thankful time spent with us sushmaswaraj ji rip bjp bjpindia narendramodi amitshah sudhirchaudhary,1
974,sushmaswaraj bjp stalwaleader passes away at aiims ripsushmaswaraj🙏🙏 sushmaswaraj bjp politician bjpindia narendramodi amitshah orbgxrhqurqhu priyankagandhi bbchindi mymahanagar acharyapramodk incindia rajthackeray shayarimran ashutoshb ravishndtv ,1
975,sushmaswaraj our ex foreign minister no more मैडम हम नहीं भूल पाएंगे foreignminister narendramodi bjp narendramodi nitingadkari bjpindia amitshah amitshah myogiadityanath really we miss you madam ,1
976,sushmaswaraj left bjp newsalebjpindia bjpmaharashtra bjpdelhi sushmaswaraj narendramodi abpnews bbcbreaking ,1
977,breaking senior bjp leader and exexternal affairs minister sushma swaraj passes away at age capitaltv sushmaswaraj india bjp sushmaswaraj narendramodi bjpindia ,1
978,narendramodi china stepping into ladakh resolutn india should step in hongkongprotests india mst stand with hongkong pok for hongkong $b hongkong gdp its time we snd strng msg bjpindia drsjaishankar kashmirintegrated indiaforka,1
979,thanks amit bhai i have not seen vallabh bhai patel but for me you are my vallabh bhai 🙏 you have won the heaof billion indians thanks again🙏 bjpindia amitshah amitshah amitshahrocks modihaitomumkinhai bjp,1
980,newseries i am compelled to call shri amit shah sardaramitshah sardar shah sahab shahsahab bjp amitshah narendramodi amitshah amitshahoffice bjpindia,1
981,congratulations narendramodi amitshah pmoindia piyushgoyal keep rising keep developing bjpindia bjp and thank you to the loksabha members who voted for scrapping article and supported bjp as this is a joint decision for the betterment for india 🙏🏻🙏🏻,1
982,aby shashi✍ narendramodi amitshah bjpindia sketch artists bjp indian map ascrapped jammuandkashmir india modi ,1
983,kashmir is fully under siege strangulated silenced dis membered alienated made voiceless so that bjp rss hindutva radicals can celebrate all over india narendramodi amitshah,1
984,jaan de denge iske liye 💪 amitshah for us nation first panext feeling proud for being with bjp kashmirmeintiranga kashmirintegrated amitshahrocks narendramodi poonammahajan rammadhavbjp drlaxmanbjp narendramodi bjpindia bjptelangana  ,1
985,route taken by government to scrap article isnt only constitutional it also complies with all legal requirements firstpost amitshah narendramodi bjym bjpindia bjpmaharashtra bjppunecity articlescrapped bjp ud  ,1
986,whats your stand about these articles state ? maximum states are ruling by your beloved party bjp mamataofficialderekobrienmpaitcofficialnarendramodipmoindiaamitshahbjpindiabjpbengaldilipghoshbjpmahuamoitrarahulgandhiyadavakhileshrajnathsingh ,1
987,congratulations to bjpindia amitshah narendramodi we could not get more proud than having one flag one nation lets go for akhand bharat akhandbharat article kashmirintegrated articlescrapped amitshah narendramodi bjp kashmirmeintiranga kashmirhamarahai ,1
988,nowobserve pledge let us all take this pledge to suppoa unified diverse new india jammuandkashmir article articlescrapped articles articlea bjp amitshah amitshahoffice pmoindia narendramodi bjpindia bjpdelhi jeetcc tikoo,1
989,modikilling nmcbill drharshvardhan pmoindia narendramodi ani tvtelugu modi killing medicos genocide savepeople realdonaldtrump save indian peoples from nmc bill save peoples health save medicos bjpindia rahulgandhi down bjp saveindiandoctors saynotonmc ,1
990,national convener of bjp betibachaobetipadhao shri rajendraphadke ji celebrated the historical decision taken by modisarkar its great to see that indians across the nation r fully supporting modi ji amitshah ji 🙏 article articlea indiaforkashmir kashmir ,1
991,main kashmir hoon 💙 article jammuandkashmir standwithkashmir articlescrapped article modihaitomumkinhai kashmirparfinalfight amitshah amitshahrocks bjpindia bjp indianarmy india indiawithkashmir narendramodi pmoindia amitshah bjpindia ,1
992,i have taken membership of the bharatiyajantaparty to contribute towards nation building you too can join the bjp and join hands to help create a new india bjpmembership   narendramodi bjpindia bjpup,1
993,thank you narendramodi amitshah and bjpindia for making it possible only bjp could have done it kashmirhamarahai kashmirmeintiranga,1
994, modisarkar newindia bjp narendramodi amitshah 🙏 bjpindia bjpkarnataka ,1
995,i will be little tad next year sir and my vote will go to bjp modi sir keep working like that for our country jay hind 🇮🇳 🙏🙏🙏,1
996,bjp congratulations to namo government on the historic decision i am happy with it “one india” narendramodi amitshah bjpindia bjpodisha pmoindia ,1
997,kashmir is fully strangulated silenced dismembered voiceless so that bjp rss can celebrate narendramodi bjpindia pmoindia hmoindia kashmirbleeds kashmir,1
998,kashmir is fully strangulated silenced dis membered made voiceless so that bjp rss can celebrate narendramodi bjpindia pmoindia hmoindia kashmirbleeds kashmir,1
999,kashmir is fully strangulated silenced dis membered voiceless so that bjp rss can celebrate narendramodi bjpindia pmoindia hmoindia kashmirbleeds kashmir  ,1
1000,kashmir is fully strangulated silenced dis membered voiceless so that bjp rss can celebrate narendramodi bjpindia pmoindia hmoindia kashmirbleeds kashmir,1
1001,great speech of ghulamnabiazad for tripletalaqbill tripletalaq 👇   asadowaisi anjanaomkashyap rubikaliyaquat zakirnaikirf imakbarowaisi narendramodi pmoindia mehboobamufti ajazkhanactor zeenewshindi aajtak abpnews ajitanjum bjpindia bjp,1
1002,a shivsena party workers celebrate governments decision to repealing article at curry road in mumbai mumbaipolice shivsena bjpindia narendramodi amitshah articlerevoked mumbaipolice bjp narendramodi amitshah – at currey road bridge,1
1003,worth decision by a indiangovernment bjpindia narendramodi kashmirmeintiranga kashmirparfinalfight kashmirhamarahai article articlea modihaitomumkinhai bjp proudindian kashmirmeintiranga amitshah amitshahoffice india ,1
1004,see the second list clearly and next time they come to beg for votes ask them to go to pakistan as their views align with them and are more beneficial to the pakis narendramodi amitshah bjpindia nda bjp why is jdu still a paof the alliance?  ,1
1005,whole patriotic indians to ghulamnazad article kashmirhamarahai amitshah amitshahhaitomumkinhai modihaitomumkinhai bjp narendramodi amitshah bjpindia incindia ,1
1006,tough times in maharashtra because of rains still we are enjoying because narendramodi aur amitshah ne kar dikhaya kashmirmeintiranga leharaya 🇮🇳🇮🇳 jaihind onenationonelaw bjp bjpindia rssorg devfadnavis ,1
1007,who will oppose the removing of article article and a those parties and people are antinational now its modis kashmir not any antinational parties state bjpindia narendramodi modified history in india great movement of bjp govt bharat maata k jai ,1
1008,historical day for india finally bjp govt did this jammuandkashmir now legally meegedaan with thanks to narendramodi amitshah bjpindia kashmirmeintiranga,1
1009,what the hell is this ? the bill says jammuandkashmir to have assembly keeps status quo bjp ladakh articlea articlescrapped articleabolished kashmirparfinalfight bjpindia kashmirhamarahai gaya ladakh kashmirmeintiranga azad narendramodi amitshah  ,1
1010,what a historic day hats off to narendramodi amitshah bjpindia for the will power to remove article article jammuandkashmir bjp,1
1011,the historic dismissal of artical is bjps tribute to babasasahebambedkar shamaprasadmukherjee and a tribute to the lacks of kashmiripandits who were forced to leave their ancestral land thankyou narendramodi amitshah bjpindia promisefullfilled articlerevoked,1
1012,this is democracy people of india voted for narendramodi so that article is kashmir is now a paof india cheers to bjp bjpindia,1
1013,kashmiri’s rejoice this day you have waited for and only bjp could have made it possible congratulations hats off narendramodi saheb amitshah ji bjpindia jammu kashmir realjayaprada arunjaitley pmmodi india ,1
1014,proud to be a member of bjp narendramodi amitshah bjpindia aajtak ndtv abpnews pmoindia rashtrapatibhvn proud ,1
1015,kashmirmeintiranga bjp narendramodi amitshah arvindkejriwal ab kuch bolo rahulgandhi proud of you sir mr narendramodi ji amitshah bjpindia you all guys made me look politics love my matru bhasha my country and proud indian ,1
1016,what a move bjp jai ho a real tight slap on all the trollers of bjp bjpindia narendramodi best decision i am fan forever of bjp history has been made today merabharatmahan,1
1017,hail bjp hail amitshah pmoindia narendramodi,1
1018,actually it’s a worst day for antinationalist 🤣😂bjpindia narendramodi nationalistom scrapped अगस्तध्वस्त kashmirparbadafaisla bharatekhai bjp amitshah amithshah abolished amitshahhaitomumkinhai modi articleabolished,1
1019,thank you indian army indian police thank you real hero india thank you all party suppoto a a a thank you very mach narendramodiji amitshah nda bjp nstomar narendramodi amitshah rajnathsingh bjpindia souravm,1
1020,nehru chacha ko shakuni mama bana k he narendramodi aur amitshah chhorenge🤣😂 bjpindia is cleaning incindia sht waiting fr rahulgandhi tweet dckhead newindia kashmiroperation kashmir india indiafirst articlescrapped modi bjp modihaitomumkinhai modi,1
1021,don’t have words to describe how i feel thank you narendramodi ji amitshah ji byebye kashmirhamarahai kashmirihindus bjp bjpindia,1
1022,thanks to all bjp government people of jammukashmir really need this change from past decades proudmoment proudindian amitshah narendramodi bjpindia,1
